x,y,z,vll_gwc,vll_gsc,fll_gsc,nn_gsc,nn_gwc,m
18448,43625,70876,0,0,0,0,0,50
18603,43824,70797,0,0,0,0,0,50
18336,43454,70875,0,0,0,0,0,50
24938,59224,34172,0,0,0,0,0,50
24997,59242,34122,0,0,0,0,0,50
24898,59241,34206,0,0,0,0,0,50
25853,57428,29311,0,0,0,0,0,50
25770,57475,29200,0,0,0,0,0,50
25801,57390,29289,0,0,0,0,0,50
15638,25463,31185,0,0,0,0,0,50
15796,25337,31319,0,0,0,0,0,50
29455,33236,51368,0,0,0,0,0,50
29419,33248,51308,0,0,0,0,0,50
29505,33323,51214,0,0,0,0,0,50
422,31361,4856,0,0,0,0,0,50
415,31091,5190,0,0,0,0,0,50
18522,71126,5206,0,0,0,0,0,50
18544,71175,5208,0,0,0,0,0,50
13019,18703,68459,0,0,0,0,0,50
13165,18475,68557,0,0,0,0,0,50
13063,18729,68322,0,0,0,0,0,50
39086,53896,53445,0,0,0,0,0,50
39054,53868,53298,0,0,0,0,0,50
39132,53832,53495,0,0,0,0,0,50
39234,53853,53381,0,0,0,0,0,50
18121,33876,34808,0,0,0,0,0,50
18142,33807,34960,0,0,0,0,0,50
59780,49117,37852,0,0,0,0,0,50
59851,49165,37878,0,0,0,0,0,50
59796,49134,37854,0,0,0,0,0,50
43919,63441,38983,0,0,0,0,0,50
43913,63369,38864,0,0,0,0,0,50
1885,5782,37055,0,0,0,0,0,50
2231,5632,37155,0,0,0,0,0,50
1836,5697,36952,0,0,0,0,0,50
39763,22606,28686,0,0,0,0,0,50
39725,22555,28548,0,0,0,0,0,50
67331,53183,54258,0,0,0,0,0,50
67531,53104,54412,0,0,0,0,0,50
67370,53408,54058,0,0,0,0,0,50
67406,53466,53789,0,0,0,0,0,50
67323,53190,54252,0,0,0,0,0,50
4016,51905,43968,0,0,0,0,0,50
4006,51904,43978,0,0,0,0,0,50
7768,29991,1234,0,0,0,0,0,50
7414,29901,1188,0,0,0,0,0,50
7771,29968,1239,0,0,0,0,0,50
11304,25408,2364,0,0,0,0,0,50
11253,25542,2417,0,0,0,0,0,50
64639,27565,21833,0,0,0,0,0,50
64682,27511,21785,0,0,0,0,0,50
64376,27413,21750,0,0,0,0,0,50
20441,16205,42389,0,0,0,0,0,50
20431,16125,42469,0,0,0,0,0,50
20201,16190,42635,0,0,0,0,0,50
20446,16122,42488,0,0,0,0,0,50
3076,32515,3900,0,0,0,0,0,50
3459,32535,3789,0,0,0,0,0,50
3736,32566,3676,0,0,0,0,0,50
2965,32580,3625,0,0,0,0,0,50
3063,32511,3891,0,0,0,0,0,50
7792,10166,12510,0,0,0,0,0,50
7793,10236,12538,0,0,0,0,0,50
7763,10091,12547,0,0,0,0,0,50
904,68693,6355,0,0,0,0,0,50
691,68503,6269,0,0,0,0,0,50
73198,54585,27069,0,0,0,0,0,50
73152,54554,27057,0,0,0,0,0,50
815,68948,8094,0,0,0,0,0,50
851,69068,7811,0,0,0,0,0,50
861,68900,8131,0,0,0,0,0,50
11855,1926,825,0,0,0,0,0,50
11962,2148,800,0,0,0,0,0,50
11854,1841,798,0,0,0,0,0,50
10824,20041,25537,0,0,0,0,0,50
11119,20036,25194,0,0,0,0,0,50
28000,52708,44154,0,0,0,0,0,50
28086,52563,44273,0,0,0,0,0,50
2690,48992,3780,0,0,0,0,0,50
2737,48971,3844,0,0,0,0,0,50
21223,41333,34114,0,0,0,0,0,50
21285,41286,33936,0,0,0,0,0,50
21323,41369,33998,0,0,0,0,0,50
58233,50818,4594,0,0,0,0,0,50
58144,50636,4637,0,0,0,0,0,50
9604,73112,7381,0,0,0,0,0,50
9443,72860,7179,0,0,0,0,0,50
9240,72812,7173,0,0,0,0,0,50
9552,73017,7463,0,0,0,0,0,50
9583,73087,7386,0,0,0,0,0,50
48703,55667,48766,0,0,0,0,0,50
48724,55569,48799,0,0,0,0,0,50
48710,55711,48822,0,0,0,0,0,50
20860,23902,41718,0,0,0,0,0,50
20859,24008,41464,0,0,0,0,0,50
20900,23846,41755,0,0,0,0,0,50
38992,69872,46934,0,0,0,0,0,50
38963,69585,46657,0,0,0,0,0,50
38973,69693,46709,0,0,0,0,0,50
39037,69861,46912,0,0,0,0,0,50
11552,25757,60249,0,0,0,0,0,50
11735,26077,60517,0,0,0,0,0,50
74127,14932,28564,0,0,0,0,0,50
74090,14743,28334,0,0,0,0,0,50
74064,14659,28312,0,0,0,0,0,50
11456,53575,64516,0,0,0,0,0,50
11476,53568,64223,0,0,0,0,0,50
72814,20501,21984,0,0,0,0,0,50
73128,20314,21925,0,0,0,0,0,50
72678,20391,21986,0,0,0,0,0,50
42935,18314,57692,0,0,0,0,0,50
42524,18248,57847,0,0,0,0,0,50
12968,12025,39668,0,0,0,0,0,50
13223,11920,39787,0,0,0,0,0,50
13202,11962,39847,0,0,0,0,0,50
13231,11886,39799,0,0,0,0,0,50
45798,6007,1902,0,0,0,0,0,50
45877,6436,1978,0,0,0,0,0,50
45929,5709,1977,0,0,0,0,0,50
16982,47138,72395,0,0,0,0,0,50
16870,47134,72365,0,0,0,0,0,50
3108,51036,8743,0,0,0,0,0,50
3016,51258,8796,0,0,0,0,0,50
3287,50978,8795,0,0,0,0,0,50
11010,74712,74357,0,0,0,0,0,50
11260,74696,74266,0,0,0,0,0,50
39029,22015,49009,0,0,0,0,0,50
39020,21990,49352,0,0,0,0,0,50
53431,9308,74388,0,0,0,0,0,50
52928,9276,74676,0,0,0,0,0,50
53399,9347,74498,0,0,0,0,0,50
8859,33323,60445,0,0,0,0,0,50
8734,33325,60736,0,0,0,0,0,50
8905,33035,60452,0,0,0,0,0,50
27841,11814,60002,0,0,0,0,0,50
27863,11812,60041,0,0,0,0,0,50
27838,11821,60010,0,0,0,0,0,50
59841,70227,32977,0,0,0,0,0,50
59803,70281,33047,0,0,0,0,0,50
2023,29261,18411,0,0,0,0,0,50
1795,29090,18389,0,0,0,0,0,50
1799,29210,18415,0,0,0,0,0,50
1982,29261,18427,0,0,0,0,0,50
21870,42300,52592,0,0,0,0,0,50
21842,42320,52295,0,0,0,0,0,50
27279,47007,74547,0,0,0,0,0,50
27309,47149,74272,0,0,0,0,0,50
16520,24313,21841,0,0,0,0,0,50
16495,24300,21893,0,0,0,0,0,50
58746,16381,32204,0,0,0,0,0,50
58200,16446,32001,0,0,0,0,0,50
74101,56576,71472,0,0,0,0,0,50
74019,56680,71645,0,0,0,0,0,50
21537,58025,36033,0,0,0,0,0,50
21556,57999,36071,0,0,0,0,0,50
21584,57897,35961,0,0,0,0,0,50
43739,32505,35871,0,0,0,0,0,50
43742,32866,36018,0,0,0,0,0,50
43734,32558,35766,0,0,0,0,0,50
71388,65239,37553,0,0,0,0,0,50
71318,65429,37620,0,0,0,0,0,50
70684,68073,11669,0,0,0,0,0,50
70820,68145,11581,0,0,0,0,0,50
70634,67927,11735,0,0,0,0,0,50
43450,35555,54154,0,0,0,0,0,50
43562,35059,54009,0,0,0,0,0,50
43518,35474,54047,0,0,0,0,0,50
69673,67349,59109,0,0,0,0,0,50
69632,67367,59025,0,0,0,0,0,50
16648,36940,32393,0,0,0,0,0,50
16920,37002,32270,0,0,0,0,0,50
16885,36890,32096,0,0,0,0,0,50
3963,21286,63802,0,0,0,0,0,50
3992,21351,63610,0,0,0,0,0,50
3968,21291,63796,0,0,0,0,0,50
37521,70412,35463,0,0,0,0,0,50
37540,70404,35479,0,0,0,0,0,50
4644,43921,53848,0,0,0,0,0,50
4584,43964,53874,0,0,0,0,0,50
4650,43926,53844,0,0,0,0,0,50
4627,43962,53736,0,0,0,0,0,50
66853,64382,39817,0,0,0,0,0,50
66718,64220,40077,0,0,0,0,0,50
68026,72936,53150,0,0,0,0,0,50
67928,73041,53192,0,0,0,0,0,50
67686,73009,53098,0,0,0,0,0,50
20756,22257,43135,0,0,0,0,0,50
20826,22699,42785,0,0,0,0,0,50
20832,22398,43021,0,0,0,0,0,50
21062,22533,43245,0,0,0,0,0,50
60179,8953,42033,0,0,0,0,0,50
60129,8942,42204,0,0,0,0,0,50
49178,16990,59043,0,0,0,0,0,50
49107,17003,59088,0,0,0,0,0,50
65,21920,22433,0,0,0,0,0,50
169,21926,22390,0,0,0,0,0,50
46576,1806,22578,0,0,0,0,0,50
46638,1912,22694,0,0,0,0,0,50
46643,1801,22683,0,0,0,0,0,50
49392,70241,29227,0,0,0,0,0,50
49116,70186,29463,0,0,0,0,0,50
49398,70281,29209,0,0,0,0,0,50
49465,70127,29034,0,0,0,0,0,50
69187,19624,22268,0,0,0,0,0,50
69235,19655,22260,0,0,0,0,0,50
47634,11469,61791,0,0,0,0,0,50
47643,11841,61595,0,0,0,0,0,50
47644,11478,61783,0,0,0,0,0,50
58037,53745,27244,0,0,0,0,0,50
58126,53706,27189,0,0,0,0,0,50
45892,52206,59481,0,0,0,0,0,50
45969,52441,59480,0,0,0,0,0,50
15059,41058,31321,0,0,0,0,0,50
15071,41150,31256,0,0,0,0,0,50
35583,51812,53174,0,0,0,0,0,50
35473,51794,53262,0,0,0,0,0,50
1930,44372,56757,0,0,0,0,0,50
1964,44318,56693,0,0,0,0,0,50
66214,49733,10630,0,0,0,0,0,50
66345,49903,10703,0,0,0,0,0,50
66200,49789,10480,0,0,0,0,0,50
55281,41762,54276,0,0,0,0,0,50
55305,41735,54276,0,0,0,0,0,50
73151,31797,3118,0,0,0,0,0,50
73230,31558,3145,0,0,0,0,0,50
18431,29069,32995,0,0,0,0,0,50
18265,29015,32965,0,0,0,0,0,50
18629,28904,33190,0,0,0,0,0,50
4565,12900,73206,0,0,0,0,0,50
4680,12840,73202,0,0,0,0,0,50
72015,17669,57799,0,0,0,0,0,50
71824,17427,57755,0,0,0,0,0,50
72023,17659,57808,0,0,0,0,0,50
28190,42788,16434,0,0,0,0,0,50
28263,42911,16586,0,0,0,0,0,50
73712,56013,70375,0,0,0,0,0,50
73863,55973,70346,0,0,0,0,0,50
5334,34784,16908,0,0,0,0,0,50
5730,34986,17099,0,0,0,0,0,50
5418,34613,16966,0,0,0,0,0,50
64301,15149,30974,0,0,0,0,0,50
64251,15100,30991,0,0,0,0,0,50
64229,15150,31055,0,0,0,0,0,50
71042,37557,6848,0,0,0,0,0,50
70966,37378,7062,0,0,0,0,0,50
71092,37597,6799,0,0,0,0,0,50
26951,33862,12990,0,0,0,0,0,50
26951,33861,12971,0,0,0,0,0,50
17969,45963,72113,0,0,0,0,0,50
18056,46056,72210,0,0,0,0,0,50
39419,10007,55718,0,0,0,0,0,50
39518,9821,55933,0,0,0,0,0,50
63513,60353,52639,0,0,0,0,0,50
63624,60123,52899,0,0,0,0,0,50
67731,21441,25595,0,0,0,0,0,50
67665,21441,25576,0,0,0,0,0,50
13686,48801,47911,0,0,0,0,0,50
13860,48833,47842,0,0,0,0,0,50
53003,48782,31609,0,0,0,0,0,50
52775,48872,31831,0,0,0,0,0,50
53113,48673,31494,0,0,0,0,0,50
63945,67260,2839,0,0,0,0,0,50
63933,67336,3021,0,0,0,0,0,50
51900,69187,19610,0,0,0,0,0,50
51737,69318,19544,0,0,0,0,0,50
2644,28237,11218,0,0,0,0,0,50
2516,28424,11033,0,0,0,0,0,50
2664,28434,11362,0,0,0,0,0,50
2517,28414,11046,0,0,0,0,0,50
20608,58819,66442,0,0,0,0,0,50
20608,58437,66337,0,0,0,0,0,50
64137,613,46222,0,0,0,0,0,50
64092,566,46217,0,0,0,0,0,50
53938,4096,60784,0,0,0,0,0,50
53883,4116,60760,0,0,0,0,0,50
53836,4242,61000,0,0,0,0,0,50
60499,71032,29275,0,0,0,0,0,50
60406,70882,29431,0,0,0,0,0,50
60392,71133,29351,0,0,0,0,0,50
37952,48111,25358,0,0,0,0,0,50
37533,48040,25156,0,0,0,0,0,50
40860,1316,68525,0,0,0,0,0,50
40869,1291,68701,0,0,0,0,0,50
38457,35011,39931,0,0,0,0,0,50
38575,34966,39576,0,0,0,0,0,50
38446,35008,39944,0,0,0,0,0,50
13154,38536,43090,0,0,0,0,0,50
13150,38545,43106,0,0,0,0,0,50
3066,21365,60623,0,0,0,0,0,50
3146,21456,60724,0,0,0,0,0,50
64593,62828,42246,0,0,0,0,0,50
64581,62842,42263,0,0,0,0,0,50
24986,41602,52832,0,0,0,0,0,50
25079,41550,52805,0,0,0,0,0,50
4227,51889,56137,0,0,0,0,0,50
3782,52173,55820,0,0,0,0,0,50
3863,52072,55901,0,0,0,0,0,50
59186,74473,37959,0,0,0,0,0,50
59477,74563,38239,0,0,0,0,0,50
2202,27774,71792,0,0,0,0,0,50
1976,27709,71500,0,0,0,0,0,50
22194,41346,53920,0,0,0,0,0,50
22228,41205,54036,0,0,0,0,0,50
22203,41406,53946,0,0,0,0,0,50
27796,12386,32979,0,0,0,0,0,50
27829,12283,33006,0,0,0,0,0,50
27781,12387,32922,0,0,0,0,0,50
15601,12255,35157,0,0,0,0,0,50
15540,12227,35181,0,0,0,0,0,50
46263,28986,9575,0,0,0,0,0,50
46243,29079,9539,0,0,0,0,0,50
19548,28044,45715,0,0,0,0,0,50
19431,27917,45865,0,0,0,0,0,50
4531,31542,50054,0,0,0,0,0,50
4631,31700,50094,0,0,0,0,0,50
31455,43780,42568,0,0,0,0,0,50
31611,43866,42631,0,0,0,0,0,50
26091,11434,12993,0,0,0,0,0,50
25911,11238,12981,0,0,0,0,0,50
25875,11328,12974,0,0,0,0,0,50
26151,11436,12935,0,0,0,0,0,50
66128,58131,19018,0,0,0,0,0,50
66138,58154,19017,0,0,0,0,0,50
7150,51271,48268,0,0,0,0,0,50
7096,51314,48235,0,0,0,0,0,50
7150,51292,48239,0,0,0,0,0,50
7228,51207,48411,0,0,0,0,0,50
40260,51088,26797,0,0,0,0,0,50
40163,51083,26795,0,0,0,0,0,50
9649,18215,24108,0,0,0,0,0,50
9782,18240,24249,0,0,0,0,0,50
5600,49705,41343,0,0,0,0,0,50
5566,49716,41320,0,0,0,0,0,50
15467,63014,73353,0,0,0,0,0,50
15604,63114,73541,0,0,0,0,0,50
15613,63199,73524,0,0,0,0,0,50
21844,48561,48428,0,0,0,0,0,50
21664,48964,48505,0,0,0,0,0,50
16123,20871,40540,0,0,0,0,0,50
15962,20678,40596,0,0,0,0,0,50
16445,20996,40500,0,0,0,0,0,50
31263,21959,29970,0,0,0,0,0,50
31223,21956,29970,0,0,0,0,0,50
31289,21993,29963,0,0,0,0,0,50
73809,20909,59552,0,0,0,0,0,50
73782,20988,59617,0,0,0,0,0,50
60005,49876,24094,0,0,0,0,0,50
59806,50004,24058,0,0,0,0,0,50
60007,49835,24146,0,0,0,0,0,50
24739,17736,3872,0,0,0,0,0,50
24315,17579,3950,0,0,0,0,0,50
40614,408,36831,0,0,0,0,0,50
40616,417,36829,0,0,0,0,0,50
65315,34626,71786,0,0,0,0,0,50
65411,34620,71826,0,0,0,0,0,50
65446,34561,71913,0,0,0,0,0,50
65401,34609,71809,0,0,0,0,0,50
55443,33827,25659,0,0,0,0,0,50
55111,33713,25472,0,0,0,0,0,50
35500,2582,36901,0,0,0,0,0,50
35500,2689,36993,0,0,0,0,0,50
37933,58875,47875,0,0,0,0,0,50
37829,58881,47998,0,0,0,0,0,50
10453,72165,73932,0,0,0,0,0,50
10525,72183,73921,0,0,0,0,0,50
40625,74281,70451,0,0,0,0,0,50
40481,74384,70467,0,0,0,0,0,50
10234,55784,73138,0,0,0,0,0,50
10270,55706,72981,0,0,0,0,0,50
10316,55670,73383,0,0,0,0,0,50
39833,67809,51878,0,0,0,0,0,50
39819,67852,51932,0,0,0,0,0,50
39182,72764,41880,0,0,0,0,0,50
39026,72669,41992,0,0,0,0,0,50
67453,21961,25303,0,0,0,0,0,50
67546,21987,25271,0,0,0,0,0,50
13424,30753,6643,0,0,0,0,0,50
13794,30876,6515,0,0,0,0,0,50
71122,73083,37023,0,0,0,0,0,50
71202,73103,37005,0,0,0,0,0,50
71157,73054,37026,0,0,0,0,0,50
32614,37868,39095,0,0,0,0,0,50
32583,37978,39069,0,0,0,0,0,50
40924,54074,37881,0,0,0,0,0,50
41141,54172,37872,0,0,0,0,0,50
40928,54071,37884,0,0,0,0,0,50
67746,52335,27212,0,0,0,0,0,50
67758,52448,27168,0,0,0,0,0,50
66059,54894,54313,0,0,0,0,0,50
66028,55017,54251,0,0,0,0,0,50
66053,54882,54308,0,0,0,0,0,50
53279,1252,14927,0,0,0,0,0,50
53215,1286,14739,0,0,0,0,0,50
46551,21695,7401,0,0,0,0,0,50
46522,21712,7448,0,0,0,0,0,50
9347,29584,14257,0,0,0,0,0,50
9310,29595,14331,0,0,0,0,0,50
26783,2300,605,0,0,0,0,0,50
26752,2216,581,0,0,0,0,0,50
999,66003,74418,0,0,0,0,0,50
1045,66088,74419,0,0,0,0,0,50
1044,66122,74453,0,0,0,0,0,50
1001,66023,74449,0,0,0,0,0,50
1806,67307,615,0,0,0,0,0,50
1782,67249,615,0,0,0,0,0,50
1765,67257,618,0,0,0,0,0,50
11282,22763,7289,0,0,0,0,0,50
11269,22703,7183,0,0,0,0,0,50
19197,10887,3779,0,0,0,0,0,50
19299,11056,3685,0,0,0,0,0,50
74421,74931,35204,0,0,0,0,0,50
74476,74877,35371,0,0,0,0,0,50
74401,74897,35187,0,0,0,0,0,50
1513,54072,42488,0,0,0,0,0,50
1389,54066,42617,0,0,0,0,0,50
1495,54045,42505,0,0,0,0,0,50
30794,7548,54079,0,0,0,0,0,50
30684,7361,54145,0,0,0,0,0,50
30691,7438,54225,0,0,0,0,0,50
8495,34267,58688,0,0,0,0,0,50
8319,34374,58538,0,0,0,0,0,50
8449,34294,58669,0,0,0,0,0,50
11253,71484,7382,0,0,0,0,0,50
11285,71500,7346,0,0,0,0,0,50
32199,57529,29907,0,0,0,0,0,50
32146,57551,29800,0,0,0,0,0,50
32521,21996,30693,0,0,0,0,0,50
32656,21767,30583,0,0,0,0,0,50
69368,2714,45230,0,0,0,0,0,50
69908,2821,45287,0,0,0,0,0,50
1616,26493,15337,0,0,0,0,0,50
1555,26540,15337,0,0,0,0,0,50
40217,36986,59359,0,0,0,0,0,50
40217,36995,59368,0,0,0,0,0,50
41156,24350,67263,0,0,0,0,0,50
41171,24307,67238,0,0,0,0,0,50
41280,24427,67457,0,0,0,0,0,50
56623,21849,14323,0,0,0,0,0,50
56676,21891,14396,0,0,0,0,0,50
54602,19527,40722,0,0,0,0,0,50
54613,19529,40721,0,0,0,0,0,50
67113,12375,35110,0,0,0,0,0,50
67105,12375,35110,0,0,0,0,0,50
71834,29239,74675,0,0,0,0,0,50
72049,29117,74547,0,0,0,0,0,50
7421,28201,57820,0,0,0,0,0,50
7471,28376,57840,0,0,0,0,0,50
65062,52338,57051,0,0,0,0,0,50
65262,52405,57273,0,0,0,0,0,50
7757,50486,70185,0,0,0,0,0,50
7704,50560,70112,0,0,0,0,0,50
21059,19738,12341,0,0,0,0,0,50
21129,19624,12418,0,0,0,0,0,50
21063,19726,12350,0,0,0,0,0,50
33210,36796,13132,0,0,0,0,0,50
33620,36906,12981,0,0,0,0,0,50
50916,16263,54323,0,0,0,0,0,50
50940,16187,54273,0,0,0,0,0,50
39546,34007,1178,0,0,0,0,0,50
39686,33832,846,0,0,0,0,0,50
18127,61980,70284,0,0,0,0,0,50
18404,61923,70233,0,0,0,0,0,50
18096,61937,70215,0,0,0,0,0,50
18033,73004,5917,0,0,0,0,0,50
17888,72956,5947,0,0,0,0,0,50
18089,72951,5882,0,0,0,0,0,50
17981,73067,5846,0,0,0,0,0,50
61130,9049,37160,0,0,0,0,0,50
61158,9047,37085,0,0,0,0,0,50
61196,9017,37067,0,0,0,0,0,50
71939,6577,44900,0,0,0,0,0,50
71883,6536,45114,0,0,0,0,0,50
71959,6608,44912,0,0,0,0,0,50
15612,31160,32082,0,0,0,0,0,50
15529,31006,31963,0,0,0,0,0,50
58060,2968,54876,0,0,0,0,0,50
58158,2982,55158,0,0,0,0,0,50
58145,2926,55137,0,0,0,0,0,50
58054,2977,54909,0,0,0,0,0,50
65589,21164,26938,0,0,0,0,0,50
65271,20957,27055,0,0,0,0,0,50
8956,51128,45904,0,0,0,0,0,50
9099,51147,45945,0,0,0,0,0,50
2615,15754,22036,0,0,0,0,0,50
2742,15701,21893,0,0,0,0,0,50
38835,73979,40815,0,0,0,0,0,50
38847,73983,40813,0,0,0,0,0,50
40921,50470,37638,0,0,0,0,0,50
40634,50602,37684,0,0,0,0,0,50
6805,50532,45724,0,0,0,0,0,50
6862,50598,45711,0,0,0,0,0,50
6714,50660,45916,0,0,0,0,0,50
11744,38586,8062,0,0,0,0,0,50
11761,38543,7847,0,0,0,0,0,50
70515,51299,55268,0,0,0,0,0,50
70400,51262,55092,0,0,0,0,0,50
5269,36031,21473,0,0,0,0,0,50
5179,36071,21482,0,0,0,0,0,50
1187,60605,54728,0,0,0,0,0,50
1279,60570,54616,0,0,0,0,0,50
23233,4263,28203,0,0,0,0,0,50
23121,4335,28173,0,0,0,0,0,50
2408,15132,8323,0,0,0,0,0,50
2376,15336,8506,0,0,0,0,0,50
17420,50060,24381,0,0,0,0,0,50
17395,50070,24221,0,0,0,0,0,50
22114,41955,53284,0,0,0,0,0,50
21743,41875,53103,0,0,0,0,0,50
21850,41847,53347,0,0,0,0,0,50
21971,41901,53324,0,0,0,0,0,50
22058,41948,53232,0,0,0,0,0,50
50755,57963,41041,0,0,0,0,0,50
50824,57983,40941,0,0,0,0,0,50
50774,57985,41088,0,0,0,0,0,50
18465,11591,1953,0,0,0,0,0,50
18468,11579,1967,0,0,0,0,0,50
79,55680,41230,0,0,0,0,0,50
216,55766,41042,0,0,0,0,0,50
60630,15407,31317,0,0,0,0,0,50
60784,15379,31520,0,0,0,0,0,50
22425,30938,9117,0,0,0,0,0,50
22435,30911,9126,0,0,0,0,0,50
17717,47627,67161,0,0,0,0,0,50
17605,47503,66715,0,0,0,0,0,50
17724,47645,67148,0,0,0,0,0,50
34816,17375,11930,0,0,0,0,0,50
35051,17648,11925,0,0,0,0,0,50
69757,20748,25394,0,0,0,0,0,50
69878,20626,25471,0,0,0,0,0,50
71260,16637,72339,0,0,0,0,0,50
71332,16556,72058,0,0,0,0,0,50
7429,46106,62581,0,0,0,0,0,50
7631,46159,62474,0,0,0,0,0,50
58908,45684,32988,0,0,0,0,0,50
58970,45371,32834,0,0,0,0,0,50
63294,65097,28265,0,0,0,0,0,50
63321,65153,28172,0,0,0,0,0,50
62627,323,42710,0,0,0,0,0,50
62684,46,42777,0,0,0,0,0,50
57554,60910,6893,0,0,0,0,0,50
57605,60848,7119,0,0,0,0,0,50
70481,67000,28401,0,0,0,0,0,50
70410,66979,28451,0,0,0,0,0,50
61417,15025,30446,0,0,0,0,0,50
61357,15399,30463,0,0,0,0,0,50
29325,24685,51881,0,0,0,0,0,50
29225,24687,51815,0,0,0,0,0,50
4593,23697,21769,0,0,0,0,0,50
4595,23713,21763,0,0,0,0,0,50
23130,72917,33043,0,0,0,0,0,50
23155,73034,32838,0,0,0,0,0,50
74517,32167,57911,0,0,0,0,0,50
74478,32317,57904,0,0,0,0,0,50
56028,45811,25421,0,0,0,0,0,50
56048,45813,25430,0,0,0,0,0,50
26679,25392,41361,0,0,0,0,0,50
26690,25395,41393,0,0,0,0,0,50
68755,51181,11586,0,0,0,0,0,50
69127,51427,11679,0,0,0,0,0,50
68877,51414,11721,0,0,0,0,0,50
72101,56133,54389,0,0,0,0,0,50
72102,56166,54271,0,0,0,0,0,50
46319,20306,41889,0,0,0,0,0,50
46371,20292,41849,0,0,0,0,0,50
46385,20288,41894,0,0,0,0,0,50
62033,14781,7910,0,0,0,0,0,50
62058,14941,7924,0,0,0,0,0,50
62062,14925,7954,0,0,0,0,0,50
66574,3935,39767,0,0,0,0,0,50
66686,4141,39794,0,0,0,0,0,50
5462,38242,52515,0,0,0,0,0,50
5575,38286,52569,0,0,0,0,0,50
5441,38240,52463,0,0,0,0,0,50
5423,36401,60473,0,0,0,0,0,50
5384,36375,60417,0,0,0,0,0,50
45955,70902,30604,0,0,0,0,0,50
45901,70902,30637,0,0,0,0,0,50
31789,70804,71249,0,0,0,0,0,50
31704,71103,71088,0,0,0,0,0,50
1778,70786,11837,0,0,0,0,0,50
1804,70754,11799,0,0,0,0,0,50
1772,70809,11819,0,0,0,0,0,50
39447,21566,15030,0,0,0,0,0,50
39450,21537,15079,0,0,0,0,0,50
26665,8078,55901,0,0,0,0,0,50
26759,8081,55883,0,0,0,0,0,50
47147,64466,24736,0,0,0,0,0,50
47247,64519,24690,0,0,0,0,0,50
47124,64349,24858,0,0,0,0,0,50
33360,64047,49741,0,0,0,0,0,50
33274,64059,49749,0,0,0,0,0,50
73950,43222,9920,0,0,0,0,0,50
74109,43242,9950,0,0,0,0,0,50
10493,8026,32934,0,0,0,0,0,50
10385,8075,32982,0,0,0,0,0,50
74494,55524,68868,0,0,0,0,0,50
74805,55496,68577,0,0,0,0,0,50
68017,47375,36414,0,0,0,0,0,50
68257,47464,36515,0,0,0,0,0,50
62718,734,39796,0,0,0,0,0,50
62496,663,39821,0,0,0,0,0,50
28272,34955,50493,0,0,0,0,0,50
28537,34592,50748,0,0,0,0,0,50
28432,34728,50700,0,0,0,0,0,50
7317,45722,51347,0,0,0,0,0,50
7293,45871,51590,0,0,0,0,0,50
7437,45673,51634,0,0,0,0,0,50
7308,45725,51334,0,0,0,0,0,50
43960,70900,17777,0,0,0,0,0,50
43909,70950,17750,0,0,0,0,0,50
46940,69476,44072,0,0,0,0,0,50
46918,69522,44058,0,0,0,0,0,50
46956,69530,44054,0,0,0,0,0,50
39497,65544,8334,0,0,0,0,0,50
39781,65504,8212,0,0,0,0,0,50
39761,65548,8349,0,0,0,0,0,50
56763,1990,20386,0,0,0,0,0,50
56832,1923,20397,0,0,0,0,0,50
28677,1098,72892,0,0,0,0,0,50
28398,1337,72763,0,0,0,0,0,50
27505,53103,7960,0,0,0,0,0,50
27480,53130,7755,0,0,0,0,0,50
27493,53066,7993,0,0,0,0,0,50
24492,37224,46942,0,0,0,0,0,50
24364,37249,47136,0,0,0,0,0,50
45018,25087,5840,0,0,0,0,0,50
44855,25183,5726,0,0,0,0,0,50
27463,4123,73840,0,0,0,0,0,50
27736,4003,73712,0,0,0,0,0,50
27416,4164,73960,0,0,0,0,0,50
5716,39032,31514,0,0,0,0,0,50
5641,38912,31536,0,0,0,0,0,50
67813,46557,28782,0,0,0,0,0,50
67955,46158,29045,0,0,0,0,0,50
39612,55851,27933,0,0,0,0,0,50
39678,56158,27837,0,0,0,0,0,50
55874,41920,25878,0,0,0,0,0,50
56141,42387,25988,0,0,0,0,0,50
55776,42022,25910,0,0,0,0,0,50
41322,2269,55998,0,0,0,0,0,50
41388,2195,56056,0,0,0,0,0,50
6196,35189,63567,0,0,0,0,0,50
5985,35316,63730,0,0,0,0,0,50
22954,72077,1872,0,0,0,0,0,50
22941,71963,1823,0,0,0,0,0,50
4971,32911,59945,0,0,0,0,0,50
4949,32923,59945,0,0,0,0,0,50
46747,9081,71548,0,0,0,0,0,50
46700,9114,71555,0,0,0,0,0,50
32463,58466,41823,0,0,0,0,0,50
32535,58521,41929,0,0,0,0,0,50
47499,46739,24202,0,0,0,0,0,50
47861,46714,24253,0,0,0,0,0,50
47636,46984,24296,0,0,0,0,0,50
3345,51014,69925,0,0,0,0,0,50
3215,51087,69705,0,0,0,0,0,50
44572,32338,57427,0,0,0,0,0,50
44468,32313,57463,0,0,0,0,0,50
44664,32196,57340,0,0,0,0,0,50
18862,22281,41155,0,0,0,0,0,50
18706,22344,40960,0,0,0,0,0,50
19076,22560,41190,0,0,0,0,0,50
18909,22300,41180,0,0,0,0,0,50
22875,66055,70582,0,0,0,0,0,50
22797,65833,70651,0,0,0,0,0,50
68240,4866,40771,0,0,0,0,0,50
